,TYPE,Lat,Long,Count,zipcode
6872,LIGHT,42.348,-71.135,6,02135
6873,LIGHT,42.348,-71.136,5,02135
6874,LIGHT,42.348,-71.137,8,02135
6875,LIGHT,42.348,-71.138,5,02135
6876,LIGHT,42.348,-71.139,3,02135
6877,LIGHT,42.348,-71.140,12,02135
6878,LIGHT,42.348,-71.141,4,02135
6879,LIGHT,42.348,-71.142,6,02135
6880,LIGHT,42.348,-71.143,15,02135
6881,LIGHT,42.348,-71.144,20,02135
6882,LIGHT,42.348,-71.145,5,02135
6883,LIGHT,42.348,-71.146,6,02135
6884,LIGHT,42.348,-71.147,2,02135
6885,LIGHT,42.348,-71.148,2,02135
6886,LIGHT,42.348,-71.149,16,02135
6887,LIGHT,42.348,-71.150,12,02135
6888,LIGHT,42.348,-71.151,11,02135
6889,LIGHT,42.348,-71.152,5,02135
6890,LIGHT,42.348,-71.153,8,02135
6891,LIGHT,42.348,-71.154,1,02135
6892,LIGHT,42.348,-71.156,4,02135
6893,LIGHT,42.348,-71.157,2,02135
6894,LIGHT,42.348,-71.158,7,02135
6895,LIGHT,42.348,-71.159,14,02135
6896,LIGHT,42.348,-71.160,14,02135
6897,LIGHT,42.348,-71.161,5,02135
6898,LIGHT,42.348,-71.162,4,02135
6899,LIGHT,42.348,-71.163,1,02135
6900,LIGHT,42.348,-71.170,1,02135
6901,LIGHT,42.348,-71.171,2,02458
6902,LIGHT,42.348,-71.172,3,02458
6903,LIGHT,42.348,-71.173,1,02458
6904,LIGHT,42.349,-70.953,1,02152
6905,LIGHT,42.349,-70.954,2,02152
6906,LIGHT,42.349,-70.958,1,02152
6907,LIGHT,42.349,-70.959,15,02152
6908,LIGHT,42.349,-70.960,5,02152
6909,LIGHT,42.349,-70.961,2,02152
6910,LIGHT,42.349,-71.029,1,02210
6911,LIGHT,42.349,-71.030,1,02210
6912,LIGHT,42.349,-71.031,3,02210
6913,LIGHT,42.349,-71.032,2,02210
6914,LIGHT,42.349,-71.037,2,02210
6915,LIGHT,42.349,-71.038,7,02210
6916,LIGHT,42.349,-71.039,12,02210
6917,LIGHT,42.349,-71.040,14,02210
6918,LIGHT,42.349,-71.041,13,02210
6919,LIGHT,42.349,-71.042,8,02210
6920,LIGHT,42.349,-71.043,13,02210
6921,LIGHT,42.349,-71.044,17,02210
6922,LIGHT,42.349,-71.045,15,02210
6923,LIGHT,42.349,-71.046,17,02210
6924,LIGHT,42.349,-71.047,15,02210
6925,LIGHT,42.349,-71.048,4,02210
6926,LIGHT,42.349,-71.049,12,02210
6927,LIGHT,42.349,-71.050,11,02210
6928,LIGHT,42.349,-71.051,10,02111
6929,LIGHT,42.349,-71.052,4,02111
6930,LIGHT,42.349,-71.053,2,02111
6931,LIGHT,42.349,-71.054,2,02111
6932,LIGHT,42.349,-71.055,4,02111
6933,LIGHT,42.349,-71.056,11,02111
6934,LIGHT,42.349,-71.057,21,02111
6935,LIGHT,42.349,-71.058,15,02111
6936,LIGHT,42.349,-71.059,13,02111
6937,LIGHT,42.349,-71.060,24,02111
6938,LIGHT,42.349,-71.061,29,02111
6939,LIGHT,42.349,-71.062,10,02111
6940,LIGHT,42.349,-71.063,24,02111
6941,LIGHT,42.349,-71.064,7,02111
6942,LIGHT,42.349,-71.065,27,02111
6943,LIGHT,42.349,-71.066,34,02111
6944,LIGHT,42.349,-71.067,22,02111
6945,LIGHT,42.349,-71.068,37,02111
6946,LIGHT,42.349,-71.069,11,02111
6947,LIGHT,42.349,-71.070,16,02111
6948,LIGHT,42.349,-71.071,8,02116
6949,LIGHT,42.349,-71.072,15,02116
6950,LIGHT,42.349,-71.073,6,02116
6951,LIGHT,42.349,-71.074,13,02116
6952,LIGHT,42.349,-71.075,5,02116
6953,LIGHT,42.349,-71.076,23,02116
6954,LIGHT,42.349,-71.077,14,02116
6955,LIGHT,42.349,-71.078,7,02116
6956,LIGHT,42.349,-71.079,17,02116
6957,LIGHT,42.349,-71.080,9,02116
6958,LIGHT,42.349,-71.081,13,02116
6959,LIGHT,42.349,-71.082,19,02116
6960,LIGHT,42.349,-71.083,12,02199
6961,LIGHT,42.349,-71.084,24,02199
6962,LIGHT,42.349,-71.085,10,02199
6963,LIGHT,42.349,-71.086,19,02199
6964,LIGHT,42.349,-71.087,17,02199
6965,LIGHT,42.349,-71.088,14,02199
6966,LIGHT,42.349,-71.089,25,02199
6967,LIGHT,42.349,-71.090,19,02199
6968,LIGHT,42.349,-71.091,15,02199
6969,LIGHT,42.349,-71.092,8,02199
6970,LIGHT,42.349,-71.093,14,02199
6971,LIGHT,42.349,-71.094,18,02199
6972,LIGHT,42.349,-71.095,12,02199
6973,LIGHT,42.349,-71.096,6,02115
6974,LIGHT,42.349,-71.097,12,02115
6975,LIGHT,42.349,-71.098,4,02115
6976,LIGHT,42.349,-71.099,6,02115
6977,LIGHT,42.349,-71.100,14,02115
6978,LIGHT,42.349,-71.101,8,02115
6979,LIGHT,42.349,-71.102,11,02115
6980,LIGHT,42.349,-71.103,9,02115
6981,LIGHT,42.349,-71.104,13,02115
6982,LIGHT,42.349,-71.105,9,02115
6983,LIGHT,42.349,-71.106,8,02115
6984,LIGHT,42.349,-71.107,3,02115
6985,LIGHT,42.349,-71.128,1,02446
6986,LIGHT,42.349,-71.129,6,02134
6987,LIGHT,42.349,-71.130,4,02134
6988,LIGHT,42.349,-71.131,5,02134
6989,LIGHT,42.349,-71.132,11,02134
6990,LIGHT,42.349,-71.133,5,02134
6991,LIGHT,42.349,-71.134,3,02134
6992,LIGHT,42.349,-71.135,2,02135
6993,LIGHT,42.349,-71.136,3,02135
6994,LIGHT,42.349,-71.137,2,02135
6995,LIGHT,42.349,-71.138,3,02135
6996,LIGHT,42.349,-71.139,6,02135
6997,LIGHT,42.349,-71.140,8,02135
6998,LIGHT,42.349,-71.141,22,02135
6999,LIGHT,42.349,-71.142,11,02135
7000,LIGHT,42.349,-71.143,16,02135
7001,LIGHT,42.349,-71.144,16,02135
7002,LIGHT,42.349,-71.145,7,02135
7003,LIGHT,42.349,-71.146,6,02135
7004,LIGHT,42.349,-71.147,3,02135
7005,LIGHT,42.349,-71.148,6,02135
7006,LIGHT,42.349,-71.149,12,02135
7007,LIGHT,42.349,-71.150,15,02135
7008,LIGHT,42.349,-71.151,12,02135
7009,LIGHT,42.349,-71.152,13,02135
7010,LIGHT,42.349,-71.153,15,02135
7011,LIGHT,42.349,-71.154,10,02135
7012,LIGHT,42.349,-71.155,14,02135
7013,LIGHT,42.349,-71.156,12,02135
7014,LIGHT,42.349,-71.157,6,02135
7015,LIGHT,42.349,-71.158,5,02135
7016,LIGHT,42.349,-71.161,4,02135
7017,LIGHT,42.349,-71.162,5,02135
7018,LIGHT,42.349,-71.163,11,02135
7019,LIGHT,42.349,-71.164,10,02135
7020,LIGHT,42.350,-70.953,2,02152
7021,LIGHT,42.350,-70.954,2,02152
7022,LIGHT,42.350,-70.958,1,02152
7023,LIGHT,42.350,-70.959,6,02152
7024,LIGHT,42.350,-70.960,3,02152
7025,LIGHT,42.350,-70.961,4,02152
7026,LIGHT,42.350,-70.962,4,02152
7027,LIGHT,42.350,-71.038,4,02210
7028,LIGHT,42.350,-71.040,7,02210
7029,LIGHT,42.350,-71.041,1,02210
7030,LIGHT,42.350,-71.042,9,02210
7031,LIGHT,42.350,-71.043,15,02210
7032,LIGHT,42.350,-71.044,18,02210
7033,LIGHT,42.350,-71.045,9,02210
7034,LIGHT,42.350,-71.046,19,02210
7035,LIGHT,42.350,-71.047,4,02210
7036,LIGHT,42.350,-71.048,13,02210
7037,LIGHT,42.350,-71.049,2,02210
7038,LIGHT,42.350,-71.050,4,02210
7039,LIGHT,42.350,-71.051,14,02111
7040,LIGHT,42.350,-71.052,1,02111
7041,LIGHT,42.350,-71.053,5,02111
7042,LIGHT,42.350,-71.056,12,02111
7043,LIGHT,42.350,-71.057,8,02111
7044,LIGHT,42.350,-71.058,4,02111
7045,LIGHT,42.350,-71.059,17,02111
7046,LIGHT,42.350,-71.060,29,02111
7047,LIGHT,42.350,-71.061,18,02111
7048,LIGHT,42.350,-71.062,10,02111
7049,LIGHT,42.350,-71.063,15,02111
7050,LIGHT,42.350,-71.064,7,02111
7051,LIGHT,42.350,-71.065,15,02111
7052,LIGHT,42.350,-71.066,15,02111
7053,LIGHT,42.350,-71.067,15,02111
7054,LIGHT,42.350,-71.068,24,02111
7055,LIGHT,42.350,-71.069,14,02111
7056,LIGHT,42.350,-71.070,12,02111
7057,LIGHT,42.350,-71.071,7,02116
7058,LIGHT,42.350,-71.072,23,02116
7059,LIGHT,42.350,-71.073,10,02116
7060,LIGHT,42.350,-71.074,17,02116
7061,LIGHT,42.350,-71.075,20,02116
7062,LIGHT,42.350,-71.076,17,02116
7063,LIGHT,42.350,-71.077,21,02116
7064,LIGHT,42.350,-71.078,16,02116
7065,LIGHT,42.350,-71.079,18,02116
7066,LIGHT,42.350,-71.080,17,02116
7067,LIGHT,42.350,-71.081,7,02116
7068,LIGHT,42.350,-71.082,20,02116
7069,LIGHT,42.350,-71.083,11,02116
7070,LIGHT,42.350,-71.084,18,02116
7071,LIGHT,42.350,-71.085,14,02199
7072,LIGHT,42.350,-71.086,17,02199
7073,LIGHT,42.350,-71.087,11,02199
7074,LIGHT,42.350,-71.088,15,02199
7075,LIGHT,42.350,-71.089,12,02199
7076,LIGHT,42.350,-71.090,7,02199
7077,LIGHT,42.350,-71.091,12,02199
7078,LIGHT,42.350,-71.092,6,02199
7079,LIGHT,42.350,-71.093,7,02199
7080,LIGHT,42.350,-71.094,7,02199
7081,LIGHT,42.350,-71.095,10,02199
7082,LIGHT,42.350,-71.096,8,02199
7083,LIGHT,42.350,-71.097,11,02139
7084,LIGHT,42.350,-71.098,9,02139
7085,LIGHT,42.350,-71.099,6,02139
7086,LIGHT,42.350,-71.100,7,02115
7087,LIGHT,42.350,-71.101,6,02139
7088,LIGHT,42.350,-71.102,8,02139
7089,LIGHT,42.350,-71.103,8,02139
7090,LIGHT,42.350,-71.104,6,02139
7091,LIGHT,42.350,-71.105,11,02139
7092,LIGHT,42.350,-71.106,14,02139
7093,LIGHT,42.350,-71.107,12,02139
7094,LIGHT,42.350,-71.108,13,02139
7095,LIGHT,42.350,-71.109,13,02139
7096,LIGHT,42.350,-71.110,10,02139
7097,LIGHT,42.350,-71.111,7,02446
7098,LIGHT,42.350,-71.112,9,02446
7099,LIGHT,42.350,-71.113,11,02446
7100,LIGHT,42.350,-71.114,3,02446
7101,LIGHT,42.350,-71.115,7,02446
7102,LIGHT,42.350,-71.116,1,02446
7103,LIGHT,42.350,-71.126,7,02134
7104,LIGHT,42.350,-71.127,7,02134
7105,LIGHT,42.350,-71.128,18,02134
7106,LIGHT,42.350,-71.129,6,02134
7107,LIGHT,42.350,-71.130,6,02134
7108,LIGHT,42.350,-71.131,8,02134
7109,LIGHT,42.350,-71.132,5,02134
7110,LIGHT,42.350,-71.133,5,02134
7111,LIGHT,42.350,-71.134,2,02134
7112,LIGHT,42.350,-71.136,7,02135
7113,LIGHT,42.350,-71.137,11,02135
7114,LIGHT,42.350,-71.138,19,02135
7115,LIGHT,42.350,-71.139,9,02135
7116,LIGHT,42.350,-71.140,5,02135
7117,LIGHT,42.350,-71.141,6,02135
7118,LIGHT,42.350,-71.145,7,02135
7119,LIGHT,42.350,-71.146,12,02135
7120,LIGHT,42.350,-71.147,7,02135
7121,LIGHT,42.350,-71.148,4,02135
7122,LIGHT,42.350,-71.149,5,02135
7123,LIGHT,42.350,-71.150,1,02135
7124,LIGHT,42.350,-71.151,2,02135
7125,LIGHT,42.350,-71.152,8,02135
7126,LIGHT,42.350,-71.153,2,02135
7127,LIGHT,42.350,-71.155,8,02135
7128,LIGHT,42.350,-71.164,1,02135
7129,LIGHT,42.350,-71.165,8,02135
7130,LIGHT,42.350,-71.166,12,02135
7131,LIGHT,42.350,-71.167,18,02135
7132,LIGHT,42.350,-71.168,21,02135
7133,LIGHT,42.350,-71.169,8,02135
7134,LIGHT,42.350,-71.170,8,02135
7135,LIGHT,42.350,-71.171,7,02458
7136,LIGHT,42.350,-71.172,7,02458
7137,LIGHT,42.350,-71.173,2,02458
7138,LIGHT,42.350,-71.174,1,02458
7139,LIGHT,42.351,-70.954,2,02152
7140,LIGHT,42.351,-70.955,1,02152
7141,LIGHT,42.351,-70.960,5,02152
7142,LIGHT,42.351,-70.961,4,02152
7143,LIGHT,42.351,-70.962,5,02152
7144,LIGHT,42.351,-70.963,4,02152
7145,LIGHT,42.351,-70.964,1,02152
7146,LIGHT,42.351,-71.039,2,02210
7147,LIGHT,42.351,-71.042,4,02210
7148,LIGHT,42.351,-71.043,4,02210
7149,LIGHT,42.351,-71.044,13,02210
7150,LIGHT,42.351,-71.045,18,02210
7151,LIGHT,42.351,-71.046,13,02210
7152,LIGHT,42.351,-71.047,3,02210
7153,LIGHT,42.351,-71.048,8,02210
7154,LIGHT,42.351,-71.049,9,02210
7155,LIGHT,42.351,-71.050,9,02210
7156,LIGHT,42.351,-71.051,3,02111
7157,LIGHT,42.351,-71.052,23,02111
7158,LIGHT,42.351,-71.053,21,02111
7159,LIGHT,42.351,-71.054,2,02111
7160,LIGHT,42.351,-71.055,3,02111
7161,LIGHT,42.351,-71.056,16,02111
7162,LIGHT,42.351,-71.057,9,02111
7163,LIGHT,42.351,-71.058,16,02111
7164,LIGHT,42.351,-71.059,36,02111
7165,LIGHT,42.351,-71.060,19,02111
7166,LIGHT,42.351,-71.061,14,02111
7167,LIGHT,42.351,-71.062,16,02111
7168,LIGHT,42.351,-71.063,8,02111
7169,LIGHT,42.351,-71.064,16,02111
7170,LIGHT,42.351,-71.065,8,02111
7171,LIGHT,42.351,-71.066,7,02111
7172,LIGHT,42.351,-71.067,20,02111
7173,LIGHT,42.351,-71.068,14,02111
7174,LIGHT,42.351,-71.069,12,02111
7175,LIGHT,42.351,-71.070,17,02111
7176,LIGHT,42.351,-71.071,10,02116
7177,LIGHT,42.351,-71.072,12,02116
7178,LIGHT,42.351,-71.073,23,02116
7179,LIGHT,42.351,-71.074,13,02116
7180,LIGHT,42.351,-71.075,18,02116
7181,LIGHT,42.351,-71.076,11,02116
7182,LIGHT,42.351,-71.077,16,02116
7183,LIGHT,42.351,-71.078,24,02116
7184,LIGHT,42.351,-71.079,12,02116
7185,LIGHT,42.351,-71.080,19,02116
7186,LIGHT,42.351,-71.081,10,02116
7187,LIGHT,42.351,-71.082,17,02116
7188,LIGHT,42.351,-71.083,17,02116
7189,LIGHT,42.351,-71.084,15,02116
7190,LIGHT,42.351,-71.085,16,02116
7191,LIGHT,42.351,-71.086,9,02116
7192,LIGHT,42.351,-71.087,7,02199
7193,LIGHT,42.351,-71.088,7,02199
7194,LIGHT,42.351,-71.089,11,02199
7195,LIGHT,42.351,-71.090,4,02199
7196,LIGHT,42.351,-71.091,5,02199
7197,LIGHT,42.351,-71.092,12,02199
7198,LIGHT,42.351,-71.093,7,02199
7199,LIGHT,42.351,-71.097,5,02139
7200,LIGHT,42.351,-71.098,2,02139
7201,LIGHT,42.351,-71.099,3,02139
7202,LIGHT,42.351,-71.100,7,02139
7203,LIGHT,42.351,-71.101,6,02139
7204,LIGHT,42.351,-71.102,3,02139
7205,LIGHT,42.351,-71.103,6,02139
7206,LIGHT,42.351,-71.104,8,02139
7207,LIGHT,42.351,-71.105,6,02139
7208,LIGHT,42.351,-71.106,7,02139
7209,LIGHT,42.351,-71.107,6,02139
7210,LIGHT,42.351,-71.108,12,02139
7211,LIGHT,42.351,-71.109,15,02139
7212,LIGHT,42.351,-71.110,15,02139
7213,LIGHT,42.351,-71.111,4,02139
7214,LIGHT,42.351,-71.112,7,02446
7215,LIGHT,42.351,-71.113,6,02446
7216,LIGHT,42.351,-71.114,2,02446
7217,LIGHT,42.351,-71.115,8,02446
7218,LIGHT,42.351,-71.116,6,02446
7219,LIGHT,42.351,-71.117,5,02446
7220,LIGHT,42.351,-71.118,10,02446
7221,LIGHT,42.351,-71.119,6,02446
7222,LIGHT,42.351,-71.120,5,02446
7223,LIGHT,42.351,-71.121,7,02446
7224,LIGHT,42.351,-71.122,3,02134
7225,LIGHT,42.351,-71.123,2,02134
7226,LIGHT,42.351,-71.124,4,02134
7227,LIGHT,42.351,-71.125,6,02134
7228,LIGHT,42.351,-71.126,2,02134
7229,LIGHT,42.351,-71.127,5,02134
7230,LIGHT,42.351,-71.128,5,02134
7231,LIGHT,42.351,-71.131,12,02134
7232,LIGHT,42.351,-71.132,4,02134
7233,LIGHT,42.351,-71.133,2,02134
7234,LIGHT,42.351,-71.136,6,02134
7235,LIGHT,42.351,-71.137,8,02135
7236,LIGHT,42.351,-71.138,8,02135
7237,LIGHT,42.351,-71.139,2,02135
7238,LIGHT,42.351,-71.140,1,02135
7239,LIGHT,42.351,-71.141,1,02135
7240,LIGHT,42.351,-71.142,6,02135
7241,LIGHT,42.351,-71.143,13,02135
7242,LIGHT,42.351,-71.144,15,02135
7243,LIGHT,42.351,-71.145,2,02135
7244,LIGHT,42.351,-71.147,1,02135
7245,LIGHT,42.351,-71.148,2,02135
7246,LIGHT,42.351,-71.149,2,02135
7247,LIGHT,42.351,-71.150,5,02135
7248,LIGHT,42.351,-71.151,9,02135
7249,LIGHT,42.351,-71.152,5,02135
7250,LIGHT,42.351,-71.154,1,02135
7251,LIGHT,42.351,-71.155,3,02135
7252,LIGHT,42.351,-71.165,1,02135
7253,LIGHT,42.351,-71.166,3,02135
7254,LIGHT,42.351,-71.167,5,02135
7255,LIGHT,42.351,-71.168,3,02135
7256,LIGHT,42.351,-71.169,6,02135
7257,LIGHT,42.351,-71.170,8,02135
7258,LIGHT,42.351,-71.171,4,02458
7259,LIGHT,42.351,-71.172,4,02458
7260,LIGHT,42.351,-71.173,7,02458
7261,LIGHT,42.351,-71.174,4,02458
7262,LIGHT,42.352,-70.955,4,02152
7263,LIGHT,42.352,-70.960,1,02152
7264,LIGHT,42.352,-70.961,5,02152
7265,LIGHT,42.352,-70.962,1,02152
7266,LIGHT,42.352,-70.963,7,02152
7267,LIGHT,42.352,-70.964,3,02152
7268,LIGHT,42.352,-71.041,4,02210
7269,LIGHT,42.352,-71.042,5,02210
7270,LIGHT,42.352,-71.043,3,02210
7271,LIGHT,42.352,-71.044,6,02210
7272,LIGHT,42.352,-71.045,14,02210
7273,LIGHT,42.352,-71.046,8,02210
7274,LIGHT,42.352,-71.047,17,02210
7275,LIGHT,42.352,-71.048,15,02210
7276,LIGHT,42.352,-71.049,16,02210
7277,LIGHT,42.352,-71.051,14,02110
7278,LIGHT,42.352,-71.052,22,02111
7279,LIGHT,42.352,-71.053,8,02111
7280,LIGHT,42.352,-71.054,15,02111
7281,LIGHT,42.352,-71.055,17,02111
7282,LIGHT,42.352,-71.056,13,02111
7283,LIGHT,42.352,-71.057,21,02111
7284,LIGHT,42.352,-71.058,17,02111
7285,LIGHT,42.352,-71.059,18,02111
7286,LIGHT,42.352,-71.060,10,02111
7287,LIGHT,42.352,-71.061,11,02111
7288,LIGHT,42.352,-71.062,21,02111
7289,LIGHT,42.352,-71.063,8,02111
7290,LIGHT,42.352,-71.064,18,02111
7291,LIGHT,42.352,-71.065,13,02111
7292,LIGHT,42.352,-71.066,7,02111
7293,LIGHT,42.352,-71.067,21,02111
7294,LIGHT,42.352,-71.068,16,02111
7295,LIGHT,42.352,-71.069,16,02111
7296,LIGHT,42.352,-71.070,19,02111
7297,LIGHT,42.352,-71.071,17,02116
7298,LIGHT,42.352,-71.072,15,02116
7299,LIGHT,42.352,-71.073,24,02116
7300,LIGHT,42.352,-71.074,13,02116
7301,LIGHT,42.352,-71.075,22,02116
7302,LIGHT,42.352,-71.076,24,02116
7303,LIGHT,42.352,-71.077,12,02116
7304,LIGHT,42.352,-71.078,25,02116
7305,LIGHT,42.352,-71.079,12,02116
7306,LIGHT,42.352,-71.080,18,02116
7307,LIGHT,42.352,-71.081,16,02116
7308,LIGHT,42.352,-71.082,10,02116
7309,LIGHT,42.352,-71.083,8,02116
7310,LIGHT,42.352,-71.084,7,02116
7311,LIGHT,42.352,-71.085,9,02116
7312,LIGHT,42.352,-71.086,7,02116
7313,LIGHT,42.352,-71.087,6,02116
7314,LIGHT,42.352,-71.088,4,02199
7315,LIGHT,42.352,-71.089,2,02199
7316,LIGHT,42.352,-71.090,6,02199
7317,LIGHT,42.352,-71.110,6,02139
7318,LIGHT,42.352,-71.111,3,02139
7319,LIGHT,42.352,-71.112,2,02139
7320,LIGHT,42.352,-71.113,5,02139
7321,LIGHT,42.352,-71.114,8,02446
7322,LIGHT,42.352,-71.115,17,02446
7323,LIGHT,42.352,-71.116,19,02446
7324,LIGHT,42.352,-71.117,2,02446
7325,LIGHT,42.352,-71.118,7,02134
7326,LIGHT,42.352,-71.119,1,02134
7327,LIGHT,42.352,-71.120,2,02134
7328,LIGHT,42.352,-71.121,4,02134
7329,LIGHT,42.352,-71.122,4,02134
7330,LIGHT,42.352,-71.123,4,02134
7331,LIGHT,42.352,-71.124,2,02134
7332,LIGHT,42.352,-71.125,7,02134
7333,LIGHT,42.352,-71.126,8,02134
7334,LIGHT,42.352,-71.127,11,02134
7335,LIGHT,42.352,-71.128,16,02134
7336,LIGHT,42.352,-71.129,10,02134
7337,LIGHT,42.352,-71.130,18,02134
7338,LIGHT,42.352,-71.131,15,02134
7339,LIGHT,42.352,-71.132,9,02134
7340,LIGHT,42.352,-71.133,3,02134
7341,LIGHT,42.352,-71.135,3,02134
7342,LIGHT,42.352,-71.136,5,02134
7343,LIGHT,42.352,-71.137,5,02134
7344,LIGHT,42.352,-71.138,1,02135
7345,LIGHT,42.352,-71.139,7,02135
7346,LIGHT,42.352,-71.140,7,02135
7347,LIGHT,42.352,-71.141,9,02135
7348,LIGHT,42.352,-71.142,1,02135
7349,LIGHT,42.352,-71.143,3,02135
7350,LIGHT,42.352,-71.144,11,02135
7351,LIGHT,42.352,-71.147,1,02135
7352,LIGHT,42.352,-71.150,2,02135
7353,LIGHT,42.352,-71.151,8,02135
7354,LIGHT,42.352,-71.159,1,02135
7355,LIGHT,42.352,-71.171,8,02458
7356,LIGHT,42.352,-71.172,8,02458
7357,LIGHT,42.352,-71.173,2,02458
7358,LIGHT,42.352,-71.174,1,02458
7359,LIGHT,42.353,-70.956,5,02152
7360,LIGHT,42.353,-70.957,1,02152
7361,LIGHT,42.353,-70.959,1,02152
7362,LIGHT,42.353,-70.960,8,02152
7363,LIGHT,42.353,-70.961,4,02152
7364,LIGHT,42.353,-70.962,3,02152
7365,LIGHT,42.353,-70.963,4,02152
7366,LIGHT,42.353,-70.964,2,02152
7367,LIGHT,42.353,-70.965,3,02152
7368,LIGHT,42.353,-71.041,6,02210
7369,LIGHT,42.353,-71.042,1,02210
7370,LIGHT,42.353,-71.044,17,02210
7371,LIGHT,42.353,-71.045,7,02210
7372,LIGHT,42.353,-71.046,20,02210
7373,LIGHT,42.353,-71.047,19,02210
7374,LIGHT,42.353,-71.048,23,02210
7375,LIGHT,42.353,-71.049,24,02110
7376,LIGHT,42.353,-71.050,6,02110
7377,LIGHT,42.353,-71.051,8,02110
7378,LIGHT,42.353,-71.052,8,02110
7379,LIGHT,42.353,-71.053,17,02110
7380,LIGHT,42.353,-71.054,19,02111
7381,LIGHT,42.353,-71.055,18,02111
7382,LIGHT,42.353,-71.056,26,02111
7383,LIGHT,42.353,-71.057,18,02111
7384,LIGHT,42.353,-71.058,6,02111
7385,LIGHT,42.353,-71.059,11,02111
7386,LIGHT,42.353,-71.060,17,02111
7387,LIGHT,42.353,-71.061,11,02111
7388,LIGHT,42.353,-71.062,19,02111
7389,LIGHT,42.353,-71.063,22,02111
7390,LIGHT,42.353,-71.064,24,02111
7391,LIGHT,42.353,-71.065,26,02111
7392,LIGHT,42.353,-71.066,18,02111
7393,LIGHT,42.353,-71.067,16,02111
7394,LIGHT,42.353,-71.068,13,02111
7395,LIGHT,42.353,-71.069,2,02108
7396,LIGHT,42.353,-71.070,15,02108
7397,LIGHT,42.353,-71.071,24,02108
7398,LIGHT,42.353,-71.072,16,02116
7399,LIGHT,42.353,-71.073,17,02116
7400,LIGHT,42.353,-71.074,20,02116
7401,LIGHT,42.353,-71.075,14,02116
7402,LIGHT,42.353,-71.076,18,02116
7403,LIGHT,42.353,-71.077,16,02116
7404,LIGHT,42.353,-71.078,14,02116
7405,LIGHT,42.353,-71.079,14,02116
7406,LIGHT,42.353,-71.080,7,02116
7407,LIGHT,42.353,-71.081,8,02116
7408,LIGHT,42.353,-71.082,4,02116
7409,LIGHT,42.353,-71.083,3,02116
7410,LIGHT,42.353,-71.084,6,02116
7411,LIGHT,42.353,-71.085,2,02116
7412,LIGHT,42.353,-71.090,1,02199
7413,LIGHT,42.353,-71.115,4,02139
7414,LIGHT,42.353,-71.116,8,02134
7415,LIGHT,42.353,-71.117,14,02134
7416,LIGHT,42.353,-71.118,9,02134
7417,LIGHT,42.353,-71.119,2,02134
7418,LIGHT,42.353,-71.120,2,02134
7419,LIGHT,42.353,-71.121,4,02134
7420,LIGHT,42.353,-71.122,4,02134
7421,LIGHT,42.353,-71.123,10,02134
7422,LIGHT,42.353,-71.124,1,02134
7423,LIGHT,42.353,-71.125,2,02134
7424,LIGHT,42.353,-71.127,1,02134
7425,LIGHT,42.353,-71.128,6,02134
7426,LIGHT,42.353,-71.131,7,02134
7427,LIGHT,42.353,-71.132,16,02134
7428,LIGHT,42.353,-71.133,15,02134
7429,LIGHT,42.353,-71.134,12,02134
7430,LIGHT,42.353,-71.135,11,02134
7431,LIGHT,42.353,-71.136,20,02134
7432,LIGHT,42.353,-71.137,18,02134
7433,LIGHT,42.353,-71.138,19,02134
7434,LIGHT,42.353,-71.139,8,02135
7435,LIGHT,42.353,-71.140,4,02135
7436,LIGHT,42.353,-71.141,4,02135
7437,LIGHT,42.353,-71.142,5,02135
7438,LIGHT,42.353,-71.143,3,02135
7439,LIGHT,42.353,-71.145,1,02135
7440,LIGHT,42.353,-71.150,8,02135
7441,LIGHT,42.353,-71.151,1,02135
7442,LIGHT,42.353,-71.173,9,02458
7443,LIGHT,42.354,-70.957,3,02152
7444,LIGHT,42.354,-70.958,2,02152
7445,LIGHT,42.354,-70.959,3,02152
7446,LIGHT,42.354,-70.966,2,02152
7447,LIGHT,42.354,-70.967,2,02152
7448,LIGHT,42.354,-71.004,1,02128
7449,LIGHT,42.354,-71.042,3,02210
7450,LIGHT,42.354,-71.043,37,02210
7451,LIGHT,42.354,-71.044,7,02210
7452,LIGHT,42.354,-71.045,5,02210
7453,LIGHT,42.354,-71.046,8,02210
7454,LIGHT,42.354,-71.047,3,02210
7455,LIGHT,42.354,-71.048,2,02110
7456,LIGHT,42.354,-71.050,18,02110
7457,LIGHT,42.354,-71.051,15,02110
7458,LIGHT,42.354,-71.052,14,02110
7459,LIGHT,42.354,-71.053,16,02110
7460,LIGHT,42.354,-71.054,16,02110
7461,LIGHT,42.354,-71.055,15,02110
7462,LIGHT,42.354,-71.056,11,02111
7463,LIGHT,42.354,-71.057,22,02111
7464,LIGHT,42.354,-71.058,6,02111
7465,LIGHT,42.354,-71.059,11,02111
7466,LIGHT,42.354,-71.060,1,02111
7467,LIGHT,42.354,-71.061,18,02111
7468,LIGHT,42.354,-71.062,14,02111
7469,LIGHT,42.354,-71.063,17,02111
7470,LIGHT,42.354,-71.064,22,02111
7471,LIGHT,42.354,-71.065,14,02108
7472,LIGHT,42.354,-71.066,16,02108
7473,LIGHT,42.354,-71.067,10,02108
7474,LIGHT,42.354,-71.068,21,02108
7475,LIGHT,42.354,-71.069,21,02108
7476,LIGHT,42.354,-71.070,13,02108
7477,LIGHT,42.354,-71.071,18,02108
7478,LIGHT,42.354,-71.072,20,02108
